,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:05:00,-2.3555555555555556,-10.977777777777778,-3.5555555555555554,21.444444444444443,-18.733333333333334,-0.35555555555555557,4.044444444444444,9.688888888888888,6.977777777777778,13.422222222222222,-1.1777777777777778,-7.155555555555556
2020-09-23 16:06:00,-2.2,-11.088888888888889,-3.511111111111111,21.6,-18.822222222222223,-0.1111111111111111,3.977777777777778,9.8,7.066666666666666,13.511111111111111,-1.1111111111111112,-7.377777777777778
2020-09-23 16:07:00,-2.0444444444444443,-11.244444444444444,-3.466666666666667,21.755555555555556,-18.91111111111111,0.13333333333333333,3.9555555555555557,9.88888888888889,7.111111111111111,13.6,-1.0222222222222221,-7.622222222222222
2020-09-23 16:08:00,-1.9333333333333333,-11.355555555555556,-3.4,21.88888888888889,-19.0,0.37777777777777777,3.9555555555555557,9.977777777777778,7.111111111111111,13.71111111111111,-0.9555555555555556,-7.888888888888889
2020-09-23 16:09:00,-1.8666666666666667,-11.466666666666667,-3.3555555555555556,22.0,-19.08888888888889,0.6222222222222222,3.977777777777778,10.088888888888889,7.133333333333334,13.822222222222223,-0.8888888888888888,-8.133333333333333
2020-09-23 16:10:00,-1.8,-11.555555555555555,-3.3333333333333335,22.066666666666666,-19.2,0.8666666666666667,3.977777777777778,10.177777777777777,7.133333333333334,13.911111111111111,-0.8444444444444444,-8.355555555555556
2020-09-23 16:11:00,-1.7555555555555555,-11.666666666666666,-3.2888888888888888,22.11111111111111,-19.31111111111111,1.0666666666666667,3.977777777777778,10.244444444444444,7.133333333333334,14.0,-0.8222222222222222,-8.6
2020-09-23 16:12:00,-1.7555555555555555,-11.8,-3.2444444444444445,22.133333333333333,-19.42222222222222,1.2666666666666666,3.977777777777778,10.266666666666667,7.133333333333334,14.066666666666666,-0.7777777777777778,-8.8
2020-09-23 16:13:00,-1.8,-11.933333333333334,-3.1777777777777776,22.177777777777777,-19.488888888888887,1.4444444444444444,3.933333333333333,10.28888888888889,7.155555555555556,14.11111111111111,-0.7111111111111111,-9.022222222222222
2020-09-23 16:14:00,-1.8666666666666667,-12.044444444444444,-3.088888888888889,22.2,-19.6,1.6444444444444444,3.8666666666666667,10.311111111111112,7.155555555555556,14.133333333333333,-0.6666666666666666,-9.2
2020-09-23 16:15:00,-1.9555555555555555,-12.177777777777777,-3.022222222222222,22.244444444444444,-19.733333333333334,1.8444444444444446,3.8,10.311111111111112,7.155555555555556,14.11111111111111,-0.6666666666666666,-9.355555555555556
2020-09-23 16:16:00,-2.066666666666667,-12.333333333333334,-2.9555555555555557,22.288888888888888,-19.844444444444445,2.022222222222222,3.7555555555555555,10.266666666666667,7.111111111111111,14.088888888888889,-0.6666666666666666,-9.488888888888889
2020-09-23 16:17:00,-2.1555555555555554,-12.488888888888889,-2.888888888888889,22.333333333333332,-19.933333333333334,2.2,3.7333333333333334,10.2,7.088888888888889,14.066666666666666,-0.6444444444444445,-9.622222222222222
2020-09-23 16:18:00,-2.2666666666666666,-12.6,-2.8444444444444446,22.377777777777776,-20.044444444444444,2.422222222222222,3.688888888888889,10.133333333333333,7.022222222222222,14.0,-0.6222222222222222,-9.777777777777779
2020-09-23 16:19:00,-2.3333333333333335,-12.71111111111111,-2.8444444444444446,22.42222222222222,-20.2,2.6222222222222222,3.6444444444444444,10.044444444444444,6.933333333333334,13.88888888888889,-0.6,-9.88888888888889
2020-09-23 16:20:00,-2.422222222222222,-12.822222222222223,-2.8444444444444446,22.488888888888887,-20.355555555555554,2.8666666666666667,3.6222222222222222,9.977777777777778,6.888888888888889,13.822222222222223,-0.5333333333333333,-10.022222222222222
2020-09-23 16:21:00,-2.466666666666667,-12.977777777777778,-2.8444444444444446,22.555555555555557,-20.511111111111113,3.111111111111111,3.577777777777778,9.911111111111111,6.844444444444444,13.733333333333333,-0.4444444444444444,-10.133333333333333
2020-09-23 16:22:00,-2.511111111111111,-13.155555555555555,-2.888888888888889,22.644444444444446,-20.622222222222224,3.3333333333333335,3.533333333333333,9.866666666666667,6.7555555555555555,13.6,-0.3333333333333333,-10.244444444444444
2020-09-23 16:23:00,-2.533333333333333,-13.333333333333334,-2.888888888888889,22.711111111111112,-20.711111111111112,3.533333333333333,3.466666666666667,9.822222222222223,6.688888888888889,13.488888888888889,-0.2222222222222222,-10.377777777777778
2020-09-23 16:24:00,-2.5555555555555554,-13.488888888888889,-2.8666666666666667,22.77777777777778,-20.755555555555556,3.7333333333333334,3.3777777777777778,9.822222222222223,6.5777777777777775,13.4,-0.1111111111111111,-10.511111111111111
2020-09-23 16:25:00,-2.5555555555555554,-13.622222222222222,-2.8666666666666667,22.822222222222223,-20.822222222222223,3.911111111111111,3.2888888888888888,9.866666666666667,6.444444444444445,13.28888888888889,0.0,-10.622222222222222
2020-09-23 16:26:00,-2.577777777777778,-13.71111111111111,-2.8666666666666667,22.866666666666667,-20.91111111111111,4.044444444444444,3.2,9.911111111111111,6.333333333333333,13.155555555555555,0.08888888888888889,-10.688888888888888
2020-09-23 16:27:00,-2.6,-13.8,-2.8444444444444446,22.88888888888889,-20.955555555555556,4.177777777777778,3.111111111111111,9.911111111111111,6.2444444444444445,13.0,0.15555555555555556,-10.733333333333333
2020-09-23 16:28:00,-2.6444444444444444,-13.844444444444445,-2.8222222222222224,22.955555555555556,-20.977777777777778,4.288888888888889,3.066666666666667,9.933333333333334,6.155555555555556,12.822222222222223,0.17777777777777778,-10.755555555555556
2020-09-23 16:29:00,-2.688888888888889,-13.911111111111111,-2.8,23.044444444444444,-21.0,4.4222222222222225,2.977777777777778,9.955555555555556,6.088888888888889,12.666666666666666,0.24444444444444444,-10.8
2020-09-23 16:30:00,-2.7555555555555555,-13.955555555555556,-2.7777777777777777,23.133333333333333,-21.022222222222222,4.5777777777777775,2.888888888888889,9.977777777777778,6.0,12.488888888888889,0.3333333333333333,-10.866666666666667
2020-09-23 16:31:00,-2.8444444444444446,-14.022222222222222,-2.7555555555555555,23.244444444444444,-21.022222222222222,4.711111111111111,2.8222222222222224,9.977777777777778,5.911111111111111,12.266666666666667,0.4222222222222222,-10.955555555555556
2020-09-23 16:32:00,-2.9555555555555557,-14.066666666666666,-2.7555555555555555,23.4,-21.044444444444444,4.888888888888889,2.7777777777777777,10.022222222222222,5.822222222222222,12.066666666666666,0.5111111111111111,-11.0
2020-09-23 16:33:00,-3.0444444444444443,-14.066666666666666,-2.7333333333333334,23.555555555555557,-21.066666666666666,5.044444444444444,2.7333333333333334,10.066666666666666,5.7555555555555555,11.822222222222223,0.5777777777777777,-11.066666666666666
2020-09-23 16:34:00,-3.088888888888889,-14.022222222222222,-2.688888888888889,23.711111111111112,-21.044444444444444,5.177777777777778,2.688888888888889,10.088888888888889,5.711111111111111,11.577777777777778,0.6666666666666666,-11.155555555555555
2020-09-23 16:35:00,-3.1333333333333333,-13.977777777777778,-2.6222222222222222,23.91111111111111,-21.022222222222222,5.288888888888889,2.6666666666666665,10.11111111111111,5.688888888888889,11.333333333333334,0.7555555555555555,-11.266666666666667
2020-09-23 16:36:00,-3.1555555555555554,-13.88888888888889,-2.533333333333333,24.155555555555555,-20.955555555555556,5.4,2.6666666666666665,10.088888888888889,5.666666666666667,11.088888888888889,0.8666666666666667,-11.333333333333334
2020-09-23 16:37:00,-3.2,-13.8,-2.4,24.355555555555554,-20.866666666666667,5.511111111111111,2.688888888888889,10.044444444444444,5.622222222222222,10.822222222222223,0.9777777777777777,-11.377777777777778
2020-09-23 16:38:00,-3.2444444444444445,-13.733333333333333,-2.2444444444444445,24.57777777777778,-20.733333333333334,5.622222222222222,2.7555555555555555,9.977777777777778,5.555555555555555,10.577777777777778,1.1333333333333333,-11.4
2020-09-23 16:39:00,-3.3333333333333335,-13.644444444444444,-2.0444444444444443,24.822222222222223,-20.57777777777778,5.733333333333333,2.8222222222222224,9.955555555555556,5.511111111111111,10.333333333333334,1.3333333333333333,-11.377777777777778
2020-09-23 16:40:00,-3.4444444444444446,-13.555555555555555,-1.8222222222222222,25.066666666666666,-20.4,5.888888888888889,2.8666666666666667,9.933333333333334,5.466666666666667,10.088888888888889,1.5333333333333334,-11.333333333333334
2020-09-23 16:41:00,-3.6,-13.444444444444445,-1.6222222222222222,25.288888888888888,-20.266666666666666,6.0,2.888888888888889,9.911111111111111,5.4,9.8,1.7333333333333334,-11.311111111111112
2020-09-23 16:42:00,-3.7333333333333334,-13.333333333333334,-1.4444444444444444,25.533333333333335,-20.155555555555555,6.133333333333334,2.911111111111111,9.866666666666667,5.377777777777778,9.555555555555555,1.9333333333333333,-11.28888888888889
2020-09-23 16:43:00,-3.888888888888889,-13.222222222222221,-1.2444444444444445,25.755555555555556,-20.044444444444444,6.266666666666667,2.888888888888889,9.866666666666667,5.4,9.355555555555556,2.1333333333333333,-11.266666666666667
2020-09-23 16:44:00,-4.066666666666666,-13.155555555555555,-1.0666666666666667,26.022222222222222,-19.91111111111111,6.4222222222222225,2.8666666666666667,9.911111111111111,5.4,9.133333333333333,2.311111111111111,-11.244444444444444
2020-09-23 16:45:00,-4.288888888888889,-13.044444444444444,-0.9111111111111111,26.31111111111111,-19.77777777777778,6.622222222222222,2.8444444444444446,9.977777777777778,5.4222222222222225,8.955555555555556,2.488888888888889,-11.222222222222221
2020-09-23 16:46:00,-4.488888888888889,-12.911111111111111,-0.8,26.6,-19.666666666666668,6.822222222222222,2.7777777777777777,10.0,5.488888888888889,8.8,2.6666666666666665,-11.2
2020-09-23 16:47:00,-4.688888888888889,-12.777777777777779,-0.7111111111111111,26.88888888888889,-19.555555555555557,7.022222222222222,2.7333333333333334,10.022222222222222,5.533333333333333,8.688888888888888,2.8222222222222224,-11.2
2020-09-23 16:48:00,-4.888888888888889,-12.666666666666666,-0.6222222222222222,27.177777777777777,-19.488888888888887,7.2,2.7111111111111112,10.044444444444444,5.533333333333333,8.622222222222222,2.9555555555555557,-11.244444444444444
2020-09-23 16:49:00,-5.133333333333334,-12.6,-0.5555555555555556,27.444444444444443,-19.42222222222222,7.377777777777778,2.7111111111111112,10.022222222222222,5.555555555555555,8.577777777777778,3.088888888888889,-11.311111111111112
2020-09-23 16:50:00,-5.377777777777778,-12.511111111111111,-0.4888888888888889,27.733333333333334,-19.333333333333332,7.555555555555555,2.7555555555555555,9.977777777777778,5.5777777777777775,8.577777777777778,3.2444444444444445,-11.377777777777778
2020-09-23 16:51:00,-5.5777777777777775,-12.4,-0.4222222222222222,27.977777777777778,-19.2,7.711111111111111,2.7777777777777777,9.955555555555556,5.5777777777777775,8.622222222222222,3.3555555555555556,-11.444444444444445
2020-09-23 16:52:00,-5.7555555555555555,-12.244444444444444,-0.35555555555555557,28.2,-19.066666666666666,7.888888888888889,2.8,9.933333333333334,5.6,8.688888888888888,3.4444444444444446,-11.511111111111111
2020-09-23 16:53:00,-5.911111111111111,-12.11111111111111,-0.3111111111111111,28.444444444444443,-18.88888888888889,8.044444444444444,2.7777777777777777,9.911111111111111,5.666666666666667,8.755555555555556,3.511111111111111,-11.6
2020-09-23 16:54:00,-6.044444444444444,-12.0,-0.26666666666666666,28.68888888888889,-18.733333333333334,8.222222222222221,2.7777777777777777,9.88888888888889,5.711111111111111,8.777777777777779,3.6,-11.71111111111111
2020-09-23 16:55:00,-6.133333333333334,-11.911111111111111,-0.17777777777777778,28.933333333333334,-18.57777777777778,8.377777777777778,2.7777777777777777,9.844444444444445,5.733333333333333,8.777777777777779,3.7111111111111112,-11.8
2020-09-23 16:56:00,-6.2,-11.777777777777779,-0.08888888888888889,29.155555555555555,-18.377777777777776,8.555555555555555,2.7777777777777777,9.8,5.8,8.8,3.8222222222222224,-11.866666666666667
2020-09-23 16:57:00,-6.222222222222222,-11.644444444444444,-0.044444444444444446,29.355555555555554,-18.133333333333333,8.733333333333333,2.8,9.755555555555556,5.911111111111111,8.822222222222223,3.933333333333333,-11.977777777777778
2020-09-23 16:58:00,-6.2444444444444445,-11.511111111111111,-0.044444444444444446,29.533333333333335,-17.91111111111111,8.88888888888889,2.8222222222222224,9.688888888888888,6.022222222222222,8.844444444444445,4.0,-12.11111111111111
2020-09-23 16:59:00,-6.288888888888889,-11.4,-0.044444444444444446,29.68888888888889,-17.68888888888889,9.022222222222222,2.8666666666666667,9.644444444444444,6.155555555555556,8.844444444444445,4.044444444444444,-12.28888888888889
2020-09-23 17:00:00,-6.355555555555555,-11.244444444444444,0.0,29.844444444444445,-17.444444444444443,9.11111111111111,2.888888888888889,9.622222222222222,6.288888888888889,8.88888888888889,4.111111111111111,-12.488888888888889
2020-09-23 17:01:00,-6.4222222222222225,-11.066666666666666,0.08888888888888889,30.044444444444444,-17.2,9.2,2.933333333333333,9.622222222222222,6.466666666666667,8.933333333333334,4.155555555555556,-12.688888888888888
2020-09-23 17:02:00,-6.488888888888889,-10.911111111111111,0.2,30.22222222222222,-16.977777777777778,9.28888888888889,2.933333333333333,9.6,6.622222222222222,8.955555555555556,4.222222222222222,-12.844444444444445
2020-09-23 17:03:00,-6.533333333333333,-10.777777777777779,0.3111111111111111,30.42222222222222,-16.711111111111112,9.377777777777778,2.933333333333333,9.555555555555555,6.822222222222222,9.0,4.288888888888889,-12.977777777777778
2020-09-23 17:04:00,-6.622222222222222,-10.644444444444444,0.4444444444444444,30.622222222222224,-16.444444444444443,9.466666666666667,2.911111111111111,9.533333333333333,7.022222222222222,9.066666666666666,4.311111111111111,-13.155555555555555
2020-09-23 17:05:00,-6.688888888888889,-10.488888888888889,0.5555555555555556,30.77777777777778,-16.2,9.511111111111111,2.8666666666666667,9.511111111111111,7.2,9.088888888888889,4.311111111111111,-13.311111111111112
2020-09-23 17:06:00,-6.8,-10.28888888888889,0.6666666666666666,30.933333333333334,-15.977777777777778,9.511111111111111,2.8666666666666667,9.466666666666667,7.4,9.155555555555555,4.311111111111111,-13.511111111111111
2020-09-23 17:07:00,-6.866666666666666,-10.11111111111111,0.8,31.044444444444444,-15.8,9.511111111111111,2.888888888888889,9.377777777777778,7.622222222222222,9.266666666666667,4.288888888888889,-13.755555555555556
2020-09-23 17:08:00,-6.955555555555556,-9.933333333333334,0.9333333333333333,31.177777777777777,-15.666666666666666,9.555555555555555,2.933333333333333,9.333333333333334,7.822222222222222,9.377777777777778,4.266666666666667,-14.022222222222222
2020-09-23 17:09:00,-7.066666666666666,-9.777777777777779,1.0666666666666667,31.288888888888888,-15.577777777777778,9.555555555555555,2.977777777777778,9.28888888888889,8.022222222222222,9.466666666666667,4.2444444444444445,-14.266666666666667
2020-09-23 17:10:00,-7.155555555555556,-9.6,1.2222222222222223,31.4,-15.444444444444445,9.533333333333333,3.0444444444444443,9.222222222222221,8.2,9.533333333333333,4.2444444444444445,-14.533333333333333
2020-09-23 17:11:00,-7.222222222222222,-9.444444444444445,1.3555555555555556,31.533333333333335,-15.311111111111112,9.555555555555555,3.1333333333333333,9.133333333333333,8.377777777777778,9.6,4.266666666666667,-14.822222222222223
2020-09-23 17:12:00,-7.288888888888889,-9.266666666666667,1.4444444444444444,31.666666666666668,-15.177777777777777,9.555555555555555,3.2,9.088888888888889,8.533333333333333,9.666666666666666,4.311111111111111,-15.133333333333333
2020-09-23 17:13:00,-7.377777777777778,-9.11111111111111,1.5333333333333334,31.755555555555556,-15.066666666666666,9.555555555555555,3.2222222222222223,9.022222222222222,8.666666666666666,9.755555555555556,4.4,-15.466666666666667
2020-09-23 17:14:00,-7.466666666666667,-8.955555555555556,1.6222222222222222,31.844444444444445,-14.955555555555556,9.555555555555555,3.2888888888888888,8.911111111111111,8.777777777777779,9.866666666666667,4.488888888888889,-15.777777777777779
2020-09-23 17:15:00,-7.511111111111111,-8.822222222222223,1.7555555555555555,31.91111111111111,-14.822222222222223,9.555555555555555,3.3333333333333335,8.755555555555556,8.866666666666667,9.977777777777778,4.533333333333333,-16.08888888888889
2020-09-23 17:16:00,-7.5777777777777775,-8.71111111111111,1.8888888888888888,31.977777777777778,-14.688888888888888,9.555555555555555,3.3777777777777778,8.644444444444444,8.911111111111111,10.088888888888889,4.5777777777777775,-16.355555555555554
2020-09-23 17:17:00,-7.622222222222222,-8.6,2.066666666666667,32.044444444444444,-14.555555555555555,9.533333333333333,3.4444444444444446,8.533333333333333,8.977777777777778,10.177777777777777,4.644444444444445,-16.622222222222224
2020-09-23 17:18:00,-7.644444444444445,-8.511111111111111,2.2444444444444445,32.06666666666667,-14.444444444444445,9.511111111111111,3.466666666666667,8.444444444444445,9.0,10.311111111111112,4.733333333333333,-16.866666666666667
2020-09-23 17:19:00,-7.688888888888889,-8.466666666666667,2.3777777777777778,32.13333333333333,-14.333333333333334,9.533333333333333,3.511111111111111,8.4,9.022222222222222,10.422222222222222,4.8,-17.133333333333333
2020-09-23 17:20:00,-7.7555555555555555,-8.4,2.466666666666667,32.2,-14.222222222222221,9.577777777777778,3.533333333333333,8.311111111111112,9.0,10.488888888888889,4.866666666666666,-17.42222222222222
2020-09-23 17:21:00,-7.822222222222222,-8.355555555555556,2.511111111111111,32.24444444444445,-14.11111111111111,9.666666666666666,3.577777777777778,8.244444444444444,8.977777777777778,10.533333333333333,4.955555555555556,-17.755555555555556
2020-09-23 17:22:00,-7.866666666666666,-8.333333333333334,2.5555555555555554,32.31111111111111,-14.022222222222222,9.71111111111111,3.6222222222222222,8.222222222222221,8.933333333333334,10.577777777777778,5.044444444444444,-18.066666666666666
2020-09-23 17:23:00,-7.933333333333334,-8.28888888888889,2.6,32.355555555555554,-13.933333333333334,9.733333333333333,3.6444444444444444,8.177777777777777,8.866666666666667,10.577777777777778,5.088888888888889,-18.377777777777776
2020-09-23 17:24:00,-8.0,-8.244444444444444,2.6,32.37777777777778,-13.844444444444445,9.755555555555556,3.6666666666666665,8.11111111111111,8.777777777777779,10.577777777777778,5.088888888888889,-18.68888888888889
2020-09-23 17:25:00,-8.022222222222222,-8.2,2.577777777777778,32.37777777777778,-13.733333333333333,9.755555555555556,3.7333333333333334,8.066666666666666,8.666666666666666,10.6,5.088888888888889,-19.022222222222222
2020-09-23 17:26:00,-8.0,-8.2,2.5555555555555554,32.37777777777778,-13.6,9.8,3.8222222222222224,8.044444444444444,8.555555555555555,10.666666666666666,5.066666666666666,-19.333333333333332
2020-09-23 17:27:00,-8.0,-8.155555555555555,2.5555555555555554,32.4,-13.488888888888889,9.8,3.911111111111111,8.022222222222222,8.4,10.71111111111111,5.0,-19.6
2020-09-23 17:28:00,-7.955555555555556,-8.133333333333333,2.511111111111111,32.44444444444444,-13.4,9.8,4.044444444444444,7.955555555555556,8.244444444444444,10.733333333333333,4.933333333333334,-19.844444444444445
2020-09-23 17:29:00,-7.888888888888889,-8.088888888888889,2.488888888888889,32.46666666666667,-13.333333333333334,9.755555555555556,4.177777777777778,7.844444444444444,8.088888888888889,10.8,4.911111111111111,-20.044444444444444
2020-09-23 17:30:00,-7.777777777777778,-8.066666666666666,2.466666666666667,32.51111111111111,-13.311111111111112,9.666666666666666,4.355555555555555,7.733333333333333,7.911111111111111,10.844444444444445,4.933333333333334,-20.2
2020-09-23 17:31:00,-7.644444444444445,-8.044444444444444,2.4444444444444446,32.55555555555556,-13.266666666666667,9.533333333333333,4.555555555555555,7.644444444444445,7.733333333333333,10.88888888888889,4.955555555555556,-20.355555555555554
2020-09-23 17:32:00,-7.466666666666667,-8.022222222222222,2.466666666666667,32.577777777777776,-13.222222222222221,9.4,4.711111111111111,7.555555555555555,7.555555555555555,10.933333333333334,5.0,-20.466666666666665
2020-09-23 17:33:00,-7.311111111111111,-7.977777777777778,2.488888888888889,32.55555555555556,-13.133333333333333,9.266666666666667,4.888888888888889,7.466666666666667,7.4222222222222225,10.977777777777778,5.022222222222222,-20.57777777777778
2020-09-23 17:34:00,-7.133333333333334,-7.933333333333334,2.488888888888889,32.55555555555556,-13.066666666666666,9.177777777777777,5.044444444444444,7.4222222222222225,7.266666666666667,11.0,5.0,-20.666666666666668
2020-09-23 17:35:00,-6.933333333333334,-7.888888888888889,2.488888888888889,32.55555555555556,-12.977777777777778,9.044444444444444,5.2,7.377777777777778,7.088888888888889,10.977777777777778,4.955555555555556,-20.755555555555556
2020-09-23 17:36:00,-6.7555555555555555,-7.866666666666666,2.466666666666667,32.6,-12.88888888888889,8.933333333333334,5.333333333333333,7.333333333333333,6.933333333333334,10.955555555555556,4.955555555555556,-20.844444444444445
2020-09-23 17:37:00,-6.6,-7.844444444444444,2.4444444444444446,32.644444444444446,-12.777777777777779,8.777777777777779,5.444444444444445,7.311111111111111,6.777777777777778,10.88888888888889,4.955555555555556,-20.91111111111111
2020-09-23 17:38:00,-6.444444444444445,-7.822222222222222,2.422222222222222,32.666666666666664,-12.688888888888888,8.644444444444444,5.555555555555555,7.311111111111111,6.5777777777777775,10.844444444444445,4.955555555555556,-20.977777777777778
2020-09-23 17:39:00,-6.311111111111111,-7.822222222222222,2.4,32.71111111111111,-12.622222222222222,8.488888888888889,5.666666666666667,7.311111111111111,6.377777777777778,10.8,4.955555555555556,-21.022222222222222
2020-09-23 17:40:00,-6.177777777777778,-7.777777777777778,2.3555555555555556,32.77777777777778,-12.555555555555555,8.333333333333334,5.777777777777778,7.355555555555555,6.222222222222222,10.777777777777779,4.955555555555556,-21.066666666666666
2020-09-23 17:41:00,-6.044444444444444,-7.733333333333333,2.2888888888888888,32.888888888888886,-12.533333333333333,8.155555555555555,5.888888888888889,7.4222222222222225,6.066666666666666,10.777777777777779,4.955555555555556,-21.133333333333333
2020-09-23 17:42:00,-5.933333333333334,-7.711111111111111,2.2222222222222223,33.044444444444444,-12.533333333333333,7.977777777777778,5.955555555555556,7.488888888888889,5.888888888888889,10.777777777777779,4.955555555555556,-21.2
2020-09-23 17:43:00,-5.822222222222222,-7.666666666666667,2.2,33.22222222222222,-12.555555555555555,7.822222222222222,6.044444444444444,7.555555555555555,5.688888888888889,10.777777777777779,5.0,-21.266666666666666
2020-09-23 17:44:00,-5.688888888888889,-7.6,2.1333333333333333,33.422222222222224,-12.533333333333333,7.688888888888889,6.133333333333334,7.5777777777777775,5.511111111111111,10.777777777777779,5.066666666666666,-21.31111111111111
2020-09-23 17:45:00,-5.511111111111111,-7.533333333333333,2.0444444444444443,33.62222222222222,-12.511111111111111,7.5777777777777775,6.222222222222222,7.6,5.311111111111111,10.777777777777779,5.133333333333334,-21.31111111111111
2020-09-23 17:46:00,-5.311111111111111,-7.444444444444445,1.9333333333333333,33.77777777777778,-12.511111111111111,7.488888888888889,6.266666666666667,7.622222222222222,5.088888888888889,10.8,5.2444444444444445,-21.333333333333332
2020-09-23 17:47:00,-5.155555555555556,-7.355555555555555,1.8222222222222222,33.93333333333333,-12.533333333333333,7.377777777777778,6.333333333333333,7.688888888888889,4.866666666666666,10.844444444444445,5.333333333333333,-21.355555555555554
2020-09-23 17:48:00,-5.044444444444444,-7.266666666666667,1.6888888888888889,34.08888888888889,-12.555555555555555,7.2444444444444445,6.444444444444445,7.7555555555555555,4.6,10.911111111111111,5.444444444444445,-21.4
2020-09-23 17:49:00,-4.933333333333334,-7.155555555555556,1.5555555555555556,34.22222222222222,-12.577777777777778,7.088888888888889,6.5777777777777775,7.8,4.355555555555555,11.0,5.5777777777777775,-21.4
2020-09-23 17:50:00,-4.8,-7.022222222222222,1.4222222222222223,34.4,-12.577777777777778,6.977777777777778,6.733333333333333,7.822222222222222,4.111111111111111,11.11111111111111,5.711111111111111,-21.4
2020-09-23 17:51:00,-4.666666666666667,-6.933333333333334,1.3111111111111111,34.6,-12.577777777777778,6.866666666666666,6.866666666666666,7.866666666666666,3.8666666666666667,11.2,5.822222222222222,-21.4
2020-09-23 17:52:00,-4.533333333333333,-6.822222222222222,1.1777777777777778,34.84444444444444,-12.555555555555555,6.777777777777778,6.977777777777778,7.955555555555556,3.6,11.28888888888889,5.933333333333334,-21.4
2020-09-23 17:53:00,-4.355555555555555,-6.733333333333333,1.0444444444444445,35.044444444444444,-12.488888888888889,6.666666666666667,7.111111111111111,8.044444444444444,3.3555555555555556,11.333333333333334,6.088888888888889,-21.4
2020-09-23 17:54:00,-4.177777777777778,-6.622222222222222,0.8888888888888888,35.266666666666666,-12.377777777777778,6.6,7.2444444444444445,8.088888888888889,3.1333333333333333,11.377777777777778,6.266666666666667,-21.444444444444443
2020-09-23 17:55:00,-4.044444444444444,-6.533333333333333,0.7333333333333333,35.48888888888889,-12.28888888888889,6.533333333333333,7.4,8.133333333333333,2.9555555555555557,11.422222222222222,6.444444444444445,-21.488888888888887
2020-09-23 17:56:00,-3.911111111111111,-6.466666666666667,0.5555555555555556,35.666666666666664,-12.222222222222221,6.444444444444445,7.5777777777777775,8.2,2.8,11.488888888888889,6.622222222222222,-21.511111111111113
2020-09-23 17:57:00,-3.7555555555555555,-6.4,0.37777777777777777,35.888888888888886,-12.2,6.355555555555555,7.8,8.222222222222221,2.6444444444444444,11.6,6.8,-21.555555555555557
2020-09-23 17:58:00,-3.6,-6.311111111111111,0.2222222222222222,36.111111111111114,-12.155555555555555,6.2444444444444445,8.044444444444444,8.222222222222221,2.533333333333333,11.71111111111111,6.955555555555556,-21.622222222222224
2020-09-23 17:59:00,-3.422222222222222,-6.2,0.08888888888888889,36.31111111111111,-12.088888888888889,6.133333333333334,8.266666666666667,8.266666666666667,2.466666666666667,11.822222222222223,7.088888888888889,-21.666666666666668
2020-09-23 18:00:00,-3.2888888888888888,-6.066666666666666,-0.06666666666666667,36.48888888888889,-12.066666666666666,6.022222222222222,8.488888888888889,8.355555555555556,2.422222222222222,11.955555555555556,7.222222222222222,-21.711111111111112
2020-09-23 18:01:00,-3.1555555555555554,-5.911111111111111,-0.2222222222222222,36.644444444444446,-12.088888888888889,5.933333333333334,8.71111111111111,8.4,2.422222222222222,12.088888888888889,7.355555555555555,-21.755555555555556
2020-09-23 18:02:00,-3.0444444444444443,-5.777777777777778,-0.37777777777777777,36.75555555555555,-12.088888888888889,5.866666666666666,8.933333333333334,8.422222222222222,2.4444444444444446,12.222222222222221,7.511111111111111,-21.8
2020-09-23 18:03:00,-2.933333333333333,-5.644444444444445,-0.5555555555555556,36.91111111111111,-12.11111111111111,5.777777777777778,9.2,8.444444444444445,2.466666666666667,12.355555555555556,7.622222222222222,-21.822222222222223
2020-09-23 18:04:00,-2.8222222222222224,-5.511111111111111,-0.7333333333333333,37.06666666666667,-12.177777777777777,5.688888888888889,9.422222222222222,8.444444444444445,2.466666666666667,12.511111111111111,7.733333333333333,-21.8
2020-09-23 18:05:00,-2.6666666666666665,-5.377777777777778,-0.8666666666666667,37.17777777777778,-12.2,5.555555555555555,9.622222222222222,8.444444444444445,2.466666666666667,12.688888888888888,7.844444444444444,-21.733333333333334
2020-09-23 18:06:00,-2.5555555555555554,-5.2444444444444445,-0.9777777777777777,37.31111111111111,-12.266666666666667,5.4222222222222225,9.777777777777779,8.444444444444445,2.466666666666667,12.866666666666667,7.933333333333334,-21.622222222222224
2020-09-23 18:07:00,-2.488888888888889,-5.133333333333334,-1.1111111111111112,37.422222222222224,-12.28888888888889,5.333333333333333,9.933333333333334,8.444444444444445,2.488888888888889,13.088888888888889,8.0,-21.555555555555557
2020-09-23 18:08:00,-2.3777777777777778,-5.044444444444444,-1.288888888888889,37.577777777777776,-12.355555555555556,5.2444444444444445,10.088888888888889,8.444444444444445,2.533333333333333,13.311111111111112,8.11111111111111,-21.511111111111113
2020-09-23 18:09:00,-2.2444444444444445,-5.0,-1.4666666666666666,37.733333333333334,-12.466666666666667,5.133333333333334,10.2,8.422222222222222,2.577777777777778,13.533333333333333,8.266666666666667,-21.488888888888887
